flight_number,departure_airport,arrival_airport,airline_code,departure_time,departure_timestamp,arrival_time,arrival_timestamp
5587,DEN,DFW,AC,2017-11-08 14:10:00,1510150200,2017-11-08 17:12:00,1510161120
338,DEN,DFW,UA,2017-11-08 20:24:00,1510172640,2017-11-08 23:19:00,1510183140
5634,DEN,DFW,AC,2017-11-08 20:24:00,1510172640,2017-11-08 23:19:00,1510183140
2178,DEN,DFW,AA,2017-11-08 14:35:00,1510151700,2017-11-08 17:34:00,1510162440
4358,DEN,DFW,QF,2017-11-08 14:35:00,1510151700,2017-11-08 17:34:00,1510162440
1799,DEN,DFW,BA,2017-11-08 14:35:00,1510151700,2017-11-08 17:34:00,1510162440
3470,DEN,DFW,EY,2017-11-08 14:35:00,1510151700,2017-11-08 17:34:00,1510162440
6580,DEN,DFW,GF,2017-11-08 14:35:00,1510151700,2017-11-08 17:34:00,1510162440
122,DEN,DFW,F9,2017-11-08 20:05:00,1510171500,2017-11-08 22:57:00,1510181820
469,DEN,DFW,UA,2017-11-08 12:45:00,1510145100,2017-11-08 15:42:00,1510155720
5776,DEN,DFW,AC,2017-11-08 12:45:00,1510145100,2017-11-08 15:42:00,1510155720
1179,DEN,DFW,AA,2017-11-08 05:00:00,1510117200,2017-11-08 08:03:00,1510128180
5419,DEN,DFW,BA,2017-11-08 05:00:00,1510117200,2017-11-08 08:03:00,1510128180
1169,DEN,DFW,AA,2017-11-08 06:25:00,1510122300,2017-11-08 09:35:00,1510133700
7259,DEN,DFW,JL,2017-11-08 06:25:00,1510122300,2017-11-08 09:35:00,1510133700
2177,DEN,DFW,AA,2017-11-08 16:30:00,1510158600,2017-11-08 19:30:00,1510169400
5708,DEN,DFW,BA,2017-11-08 16:30:00,1510158600,2017-11-08 19:30:00,1510169400
6596,DEN,DFW,GF,2017-11-08 16:30:00,1510158600,2017-11-08 19:30:00,1510169400
305,DEN,DFW,UA,2017-11-08 17:42:00,1510162920,2017-11-08 20:35:00,1510173300
5481,DEN,DFW,AC,2017-11-08 17:42:00,1510162920,2017-11-08 20:35:00,1510173300
3414,DEN,DFW,UA,2017-11-08 10:05:00,1510135500,2017-11-08 13:05:00,1510146300
5626,DEN,DFW,AC,2017-11-08 10:05:00,1510135500,2017-11-08 13:05:00,1510146300
124,DEN,DFW,F9,2017-11-09 05:00:00,1510203600,2017-11-09 08:00:00,1510214400
633,DEN,DFW,AA,2017-11-09 19:35:00,1510256100,2017-11-09 22:32:00,1510266720
4553,DEN,DFW,UA,2017-11-09 08:05:00,1510214700,2017-11-09 11:04:00,1510225440
4043,DEN,DFW,AC,2017-11-09 08:05:00,1510214700,2017-11-09 11:04:00,1510225440
1620,DEN,DFW,AA,2017-11-09 10:57:00,1510225020,2017-11-09 14:02:00,1510236120
5733,DEN,DFW,BA,2017-11-09 10:57:00,1510225020,2017-11-09 14:02:00,1510236120
6574,DEN,DFW,GF,2017-11-09 10:57:00,1510225020,2017-11-09 14:02:00,1510236120
3213,DEN,DFW,QF,2017-11-09 10:57:00,1510225020,2017-11-09 14:02:00,1510236120
372,DEN,DFW,AA,2017-11-09 12:48:00,1510231680,2017-11-09 15:47:00,1510242420
6431,DEN,DFW,GF,2017-11-09 12:48:00,1510231680,2017-11-09 15:47:00,1510242420
5648,DEN,DFW,BA,2017-11-09 12:48:00,1510231680,2017-11-09 15:47:00,1510242420
4356,DEN,DFW,QF,2017-11-09 12:48:00,1510231680,2017-11-09 15:47:00,1510242420
5302,DEN,DFW,QR,2017-11-09 12:48:00,1510231680,2017-11-09 15:47:00,1510242420
5315,DEN,DFW,UA,2017-11-09 14:10:00,1510236600,2017-11-09 17:12:00,1510247520
5587,DEN,DFW,AC,2017-11-09 14:10:00,1510236600,2017-11-09 17:12:00,1510247520
2177,DEN,DFW,AA,2017-11-09 16:30:00,1510245000,2017-11-09 19:30:00,1510255800
5708,DEN,DFW,BA,2017-11-09 16:30:00,1510245000,2017-11-09 19:30:00,1510255800
936,DEN,DFW,AA,2017-11-09 18:31:00,1510252260,2017-11-09 21:30:00,1510263000
6596,DEN,DFW,GF,2017-11-09 18:31:00,1510252260,2017-11-09 21:30:00,1510263000
338,DEN,DFW,UA,2017-11-09 20:24:00,1510259040,2017-11-09 23:19:00,1510269540
5634,DEN,DFW,AC,2017-11-09 20:24:00,1510259040,2017-11-09 23:19:00,1510269540
2481,DEN,DFW,AA,2017-11-09 08:55:00,1510217700,2017-11-09 11:55:00,1510228500
2178,DEN,DFW,AA,2017-11-09 14:35:00,1510238100,2017-11-09 17:34:00,1510248840
4358,DEN,DFW,QF,2017-11-09 14:35:00,1510238100,2017-11-09 17:34:00,1510248840
1799,DEN,DFW,BA,2017-11-09 14:35:00,1510238100,2017-11-09 17:34:00,1510248840
3470,DEN,DFW,EY,2017-11-09 14:35:00,1510238100,2017-11-09 17:34:00,1510248840
6580,DEN,DFW,GF,2017-11-09 14:35:00,1510238100,2017-11-09 17:34:00,1510248840
122,DEN,DFW,F9,2017-11-09 20:05:00,1510257900,2017-11-09 22:57:00,1510268220
469,DEN,DFW,UA,2017-11-09 12:45:00,1510231500,2017-11-09 15:42:00,1510242120
5776,DEN,DFW,AC,2017-11-09 12:45:00,1510231500,2017-11-09 15:42:00,1510242120
1179,DEN,DFW,AA,2017-11-09 05:00:00,1510203600,2017-11-09 08:03:00,1510214580
5419,DEN,DFW,BA,2017-11-09 05:00:00,1510203600,2017-11-09 08:03:00,1510214580
1169,DEN,DFW,AA,2017-11-09 06:25:00,1510208700,2017-11-09 09:35:00,1510220100
7259,DEN,DFW,JL,2017-11-09 06:25:00,1510208700,2017-11-09 09:35:00,1510220100
305,DEN,DFW,UA,2017-11-09 17:42:00,1510249320,2017-11-09 20:35:00,1510259700
5481,DEN,DFW,AC,2017-11-09 17:42:00,1510249320,2017-11-09 20:35:00,1510259700
3414,DEN,DFW,UA,2017-11-09 10:05:00,1510221900,2017-11-09 13:05:00,1510232700
5626,DEN,DFW,AC,2017-11-09 10:05:00,1510221900,2017-11-09 13:05:00,1510232700
720,DEN,DFW,NK,2017-11-09 21:03:00,1510261380,2017-11-09 23:51:00,1510271460
124,DEN,DFW,F9,2017-11-10 05:00:00,1510290000,2017-11-10 08:00:00,1510300800
633,DEN,DFW,AA,2017-11-10 19:35:00,1510342500,2017-11-10 22:32:00,1510353120
4553,DEN,DFW,UA,2017-11-10 08:05:00,1510301100,2017-11-10 11:04:00,1510311840
4043,DEN,DFW,AC,2017-11-10 08:05:00,1510301100,2017-11-10 11:04:00,1510311840
1620,DEN,DFW,AA,2017-11-10 10:57:00,1510311420,2017-11-10 14:02:00,1510322520
5733,DEN,DFW,BA,2017-11-10 10:57:00,1510311420,2017-11-10 14:02:00,1510322520
6574,DEN,DFW,GF,2017-11-10 10:57:00,1510311420,2017-11-10 14:02:00,1510322520
3213,DEN,DFW,QF,2017-11-10 10:57:00,1510311420,2017-11-10 14:02:00,1510322520
372,DEN,DFW,AA,2017-11-10 12:48:00,1510318080,2017-11-10 15:47:00,1510328820
6431,DEN,DFW,GF,2017-11-10 12:48:00,1510318080,2017-11-10 15:47:00,1510328820
5648,DEN,DFW,BA,2017-11-10 12:48:00,1510318080,2017-11-10 15:47:00,1510328820
4356,DEN,DFW,QF,2017-11-10 12:48:00,1510318080,2017-11-10 15:47:00,1510328820
5302,DEN,DFW,QR,2017-11-10 12:48:00,1510318080,2017-11-10 15:47:00,1510328820
5315,DEN,DFW,UA,2017-11-10 14:10:00,1510323000,2017-11-10 17:12:00,1510333920
5587,DEN,DFW,AC,2017-11-10 14:10:00,1510323000,2017-11-10 17:12:00,1510333920
2177,DEN,DFW,AA,2017-11-10 16:30:00,1510331400,2017-11-10 19:30:00,1510342200
5708,DEN,DFW,BA,2017-11-10 16:30:00,1510331400,2017-11-10 19:30:00,1510342200
936,DEN,DFW,AA,2017-11-10 18:31:00,1510338660,2017-11-10 21:30:00,1510349400
6596,DEN,DFW,GF,2017-11-10 18:31:00,1510338660,2017-11-10 21:30:00,1510349400
338,DEN,DFW,UA,2017-11-10 20:24:00,1510345440,2017-11-10 23:19:00,1510355940
5634,DEN,DFW,AC,2017-11-10 20:24:00,1510345440,2017-11-10 23:19:00,1510355940
2481,DEN,DFW,AA,2017-11-10 08:55:00,1510304100,2017-11-10 11:55:00,1510314900
2178,DEN,DFW,AA,2017-11-10 14:35:00,1510324500,2017-11-10 17:34:00,1510335240
4358,DEN,DFW,QF,2017-11-10 14:35:00,1510324500,2017-11-10 17:34:00,1510335240
1799,DEN,DFW,BA,2017-11-10 14:35:00,1510324500,2017-11-10 17:34:00,1510335240
3470,DEN,DFW,EY,2017-11-10 14:35:00,1510324500,2017-11-10 17:34:00,1510335240
6580,DEN,DFW,GF,2017-11-10 14:35:00,1510324500,2017-11-10 17:34:00,1510335240
122,DEN,DFW,F9,2017-11-10 20:05:00,1510344300,2017-11-10 22:57:00,1510354620
469,DEN,DFW,UA,2017-11-10 12:45:00,1510317900,2017-11-10 15:42:00,1510328520
5776,DEN,DFW,AC,2017-11-10 12:45:00,1510317900,2017-11-10 15:42:00,1510328520
1179,DEN,DFW,AA,2017-11-10 05:00:00,1510290000,2017-11-10 08:03:00,1510300980
5419,DEN,DFW,BA,2017-11-10 05:00:00,1510290000,2017-11-10 08:03:00,1510300980
1169,DEN,DFW,AA,2017-11-10 06:25:00,1510295100,2017-11-10 09:35:00,1510306500
7259,DEN,DFW,JL,2017-11-10 06:25:00,1510295100,2017-11-10 09:35:00,1510306500
3414,DEN,DFW,UA,2017-11-10 10:05:00,1510308300,2017-11-10 13:05:00,1510319100
2020,DEN,DFW,AV,2017-11-10 10:05:00,1510308300,2017-11-10 13:05:00,1510319100
5626,DEN,DFW,AC,2017-11-10 10:05:00,1510308300,2017-11-10 13:05:00,1510319100
305,DEN,DFW,UA,2017-11-10 17:42:00,1510335720,2017-11-10 20:35:00,1510346100
5481,DEN,DFW,AC,2017-11-10 17:42:00,1510335720,2017-11-10 20:35:00,1510346100
720,DEN,DFW,NK,2017-11-10 21:03:00,1510347780,2017-11-10 23:51:00,1510357860
752,SIN,ICN,OZ,2017-11-06 23:00:00,1510009200,2017-11-07 06:15:00,1510035300
5752,SIN,ICN,SQ,2017-11-06 23:00:00,1510009200,2017-11-07 06:15:00,1510035300
608,SIN,ICN,SQ,2017-11-06 00:10:00,1509927000,2017-11-06 07:35:00,1509953700
6782,SIN,ICN,OZ,2017-11-06 00:10:00,1509927000,2017-11-06 07:35:00,1509953700
5408,SIN,ICN,VA,2017-11-06 00:10:00,1509927000,2017-11-06 07:35:00,1509953700
6305,SIN,ICN,AC,2017-11-06 00:10:00,1509927000,2017-11-06 07:35:00,1509953700
600,SIN,ICN,SQ,2017-11-06 08:05:00,1509955500,2017-11-06 15:30:00,1509982200
6790,SIN,ICN,OZ,2017-11-06 08:05:00,1509955500,2017-11-06 15:30:00,1509982200
5404,SIN,ICN,VA,2017-11-06 08:05:00,1509955500,2017-11-06 15:30:00,1509982200
602,SIN,ICN,SQ,2017-11-06 14:35:00,1509978900,2017-11-06 22:00:00,1510005600
6784,SIN,ICN,OZ,2017-11-06 14:35:00,1509978900,2017-11-06 22:00:00,1510005600
5406,SIN,ICN,VA,2017-11-06 14:35:00,1509978900,2017-11-06 22:00:00,1510005600
644,SIN,ICN,KE,2017-11-06 22:30:00,1510007400,2017-11-07 05:45:00,1510033500
4670,SIN,ICN,9W,2017-11-06 22:30:00,1510007400,2017-11-07 05:45:00,1510033500
642,SIN,ICN,KE,2017-11-06 01:30:00,1509931800,2017-11-06 08:40:00,1509957600
7691,SIN,ICN,DL,2017-11-06 01:30:00,1509931800,2017-11-06 08:40:00,1509957600
4671,SIN,ICN,9W,2017-11-06 01:30:00,1509931800,2017-11-06 08:40:00,1509957600
8,SIN,ICN,SQ,2017-11-06 02:45:00,1509936300,2017-11-06 10:05:00,1509962700
6726,SIN,ICN,OZ,2017-11-06 02:45:00,1509936300,2017-11-06 10:05:00,1509962700
5402,SIN,ICN,VA,2017-11-06 02:45:00,1509936300,2017-11-06 10:05:00,1509962700
648,SIN,ICN,KE,2017-11-06 11:00:00,1509966000,2017-11-06 18:30:00,1509993000
4669,SIN,ICN,9W,2017-11-06 11:00:00,1509966000,2017-11-06 18:30:00,1509993000
752,SIN,ICN,OZ,2017-11-07 23:00:00,1510095600,2017-11-08 06:15:00,1510121700
5752,SIN,ICN,SQ,2017-11-07 23:00:00,1510095600,2017-11-08 06:15:00,1510121700
608,SIN,ICN,SQ,2017-11-07 00:10:00,1510013400,2017-11-07 07:35:00,1510040100
6782,SIN,ICN,OZ,2017-11-07 00:10:00,1510013400,2017-11-07 07:35:00,1510040100
5408,SIN,ICN,VA,2017-11-07 00:10:00,1510013400,2017-11-07 07:35:00,1510040100
6305,SIN,ICN,AC,2017-11-07 00:10:00,1510013400,2017-11-07 07:35:00,1510040100
600,SIN,ICN,SQ,2017-11-07 08:05:00,1510041900,2017-11-07 15:30:00,1510068600
6790,SIN,ICN,OZ,2017-11-07 08:05:00,1510041900,2017-11-07 15:30:00,1510068600
5404,SIN,ICN,VA,2017-11-07 08:05:00,1510041900,2017-11-07 15:30:00,1510068600
602,SIN,ICN,SQ,2017-11-07 14:35:00,1510065300,2017-11-07 22:00:00,1510092000
6784,SIN,ICN,OZ,2017-11-07 14:35:00,1510065300,2017-11-07 22:00:00,1510092000
5406,SIN,ICN,VA,2017-11-07 14:35:00,1510065300,2017-11-07 22:00:00,1510092000
644,SIN,ICN,KE,2017-11-07 22:30:00,1510093800,2017-11-08 05:45:00,1510119900
4670,SIN,ICN,9W,2017-11-07 22:30:00,1510093800,2017-11-08 05:45:00,1510119900
642,SIN,ICN,KE,2017-11-07 01:30:00,1510018200,2017-11-07 08:40:00,1510044000
7691,SIN,ICN,DL,2017-11-07 01:30:00,1510018200,2017-11-07 08:40:00,1510044000
4671,SIN,ICN,9W,2017-11-07 01:30:00,1510018200,2017-11-07 08:40:00,1510044000
8,SIN,ICN,SQ,2017-11-07 02:45:00,1510022700,2017-11-07 10:05:00,1510049100
6726,SIN,ICN,OZ,2017-11-07 02:45:00,1510022700,2017-11-07 10:05:00,1510049100
5402,SIN,ICN,VA,2017-11-07 02:45:00,1510022700,2017-11-07 10:05:00,1510049100
608,SIN,ICN,SQ,2017-11-08 00:10:00,1510099800,2017-11-08 07:35:00,1510126500
6782,SIN,ICN,OZ,2017-11-08 00:10:00,1510099800,2017-11-08 07:35:00,1510126500
5408,SIN,ICN,VA,2017-11-08 00:10:00,1510099800,2017-11-08 07:35:00,1510126500
6305,SIN,ICN,AC,2017-11-08 00:10:00,1510099800,2017-11-08 07:35:00,1510126500
600,SIN,ICN,SQ,2017-11-08 08:05:00,1510128300,2017-11-08 15:30:00,1510155000
6790,SIN,ICN,OZ,2017-11-08 08:05:00,1510128300,2017-11-08 15:30:00,1510155000
5404,SIN,ICN,VA,2017-11-08 08:05:00,1510128300,2017-11-08 15:30:00,1510155000
602,SIN,ICN,SQ,2017-11-08 14:35:00,1510151700,2017-11-08 22:00:00,1510178400
6784,SIN,ICN,OZ,2017-11-08 14:35:00,1510151700,2017-11-08 22:00:00,1510178400
5406,SIN,ICN,VA,2017-11-08 14:35:00,1510151700,2017-11-08 22:00:00,1510178400
752,SIN,ICN,OZ,2017-11-08 23:00:00,1510182000,2017-11-09 06:15:00,1510208100
5752,SIN,ICN,SQ,2017-11-08 23:00:00,1510182000,2017-11-09 06:15:00,1510208100
644,SIN,ICN,KE,2017-11-08 22:30:00,1510180200,2017-11-09 05:45:00,1510206300
4670,SIN,ICN,9W,2017-11-08 22:30:00,1510180200,2017-11-09 05:45:00,1510206300
642,SIN,ICN,KE,2017-11-08 01:30:00,1510104600,2017-11-08 08:40:00,1510130400
7691,SIN,ICN,DL,2017-11-08 01:30:00,1510104600,2017-11-08 08:40:00,1510130400
4671,SIN,ICN,9W,2017-11-08 01:30:00,1510104600,2017-11-08 08:40:00,1510130400
8,SIN,ICN,SQ,2017-11-08 02:45:00,1510109100,2017-11-08 10:05:00,1510135500
6726,SIN,ICN,OZ,2017-11-08 02:45:00,1510109100,2017-11-08 10:05:00,1510135500
5402,SIN,ICN,VA,2017-11-08 02:45:00,1510109100,2017-11-08 10:05:00,1510135500
752,SIN,ICN,OZ,2017-11-09 23:00:00,1510268400,2017-11-10 06:15:00,1510294500
5752,SIN,ICN,SQ,2017-11-09 23:00:00,1510268400,2017-11-10 06:15:00,1510294500
608,SIN,ICN,SQ,2017-11-09 00:10:00,1510186200,2017-11-09 07:35:00,1510212900
6782,SIN,ICN,OZ,2017-11-09 00:10:00,1510186200,2017-11-09 07:35:00,1510212900
5408,SIN,ICN,VA,2017-11-09 00:10:00,1510186200,2017-11-09 07:35:00,1510212900
6305,SIN,ICN,AC,2017-11-09 00:10:00,1510186200,2017-11-09 07:35:00,1510212900
600,SIN,ICN,SQ,2017-11-09 08:05:00,1510214700,2017-11-09 15:30:00,1510241400
6790,SIN,ICN,OZ,2017-11-09 08:05:00,1510214700,2017-11-09 15:30:00,1510241400
5404,SIN,ICN,VA,2017-11-09 08:05:00,1510214700,2017-11-09 15:30:00,1510241400
602,SIN,ICN,SQ,2017-11-09 14:35:00,1510238100,2017-11-09 22:00:00,1510264800
6784,SIN,ICN,OZ,2017-11-09 14:35:00,1510238100,2017-11-09 22:00:00,1510264800
5406,SIN,ICN,VA,2017-11-09 14:35:00,1510238100,2017-11-09 22:00:00,1510264800
644,SIN,ICN,KE,2017-11-09 22:30:00,1510266600,2017-11-10 05:45:00,1510292700
4670,SIN,ICN,9W,2017-11-09 22:30:00,1510266600,2017-11-10 05:45:00,1510292700
648,SIN,ICN,KE,2017-11-09 11:00:00,1510225200,2017-11-09 18:30:00,1510252200
4669,SIN,ICN,9W,2017-11-09 11:00:00,1510225200,2017-11-09 18:30:00,1510252200
8,SIN,ICN,SQ,2017-11-09 02:45:00,1510195500,2017-11-09 10:05:00,1510221900
6726,SIN,ICN,OZ,2017-11-09 02:45:00,1510195500,2017-11-09 10:05:00,1510221900
5402,SIN,ICN,VA,2017-11-09 02:45:00,1510195500,2017-11-09 10:05:00,1510221900
608,SIN,ICN,SQ,2017-11-10 00:10:00,1510272600,2017-11-10 07:35:00,1510299300
6782,SIN,ICN,OZ,2017-11-10 00:10:00,1510272600,2017-11-10 07:35:00,1510299300
5408,SIN,ICN,VA,2017-11-10 00:10:00,1510272600,2017-11-10 07:35:00,1510299300
6305,SIN,ICN,AC,2017-11-10 00:10:00,1510272600,2017-11-10 07:35:00,1510299300
600,SIN,ICN,SQ,2017-11-10 08:05:00,1510301100,2017-11-10 15:30:00,1510327800
6790,SIN,ICN,OZ,2017-11-10 08:05:00,1510301100,2017-11-10 15:30:00,1510327800
5404,SIN,ICN,VA,2017-11-10 08:05:00,1510301100,2017-11-10 15:30:00,1510327800
602,SIN,ICN,SQ,2017-11-10 14:35:00,1510324500,2017-11-10 22:00:00,1510351200
6784,SIN,ICN,OZ,2017-11-10 14:35:00,1510324500,2017-11-10 22:00:00,1510351200
5406,SIN,ICN,VA,2017-11-10 14:35:00,1510324500,2017-11-10 22:00:00,1510351200
644,SIN,ICN,KE,2017-11-10 22:30:00,1510353000,2017-11-11 05:45:00,1510379100
4670,SIN,ICN,9W,2017-11-10 22:30:00,1510353000,2017-11-11 05:45:00,1510379100
648,SIN,ICN,KE,2017-11-10 11:00:00,1510311600,2017-11-10 18:30:00,1510338600
4669,SIN,ICN,9W,2017-11-10 11:00:00,1510311600,2017-11-10 18:30:00,1510338600
8,SIN,ICN,SQ,2017-11-10 02:45:00,1510281900,2017-11-10 10:05:00,1510308300
6726,SIN,ICN,OZ,2017-11-10 02:45:00,1510281900,2017-11-10 10:05:00,1510308300
5402,SIN,ICN,VA,2017-11-10 02:45:00,1510281900,2017-11-10 10:05:00,1510308300
752,SIN,ICN,OZ,2017-11-10 23:00:00,1510354800,2017-11-11 06:15:00,1510380900
5752,SIN,ICN,SQ,2017-11-10 23:00:00,1510354800,2017-11-11 06:15:00,1510380900
642,SIN,ICN,KE,2017-11-10 01:30:00,1510277400,2017-11-10 08:40:00,1510303200
7691,SIN,ICN,DL,2017-11-10 01:30:00,1510277400,2017-11-10 08:40:00,1510303200
4671,SIN,ICN,9W,2017-11-10 01:30:00,1510277400,2017-11-10 08:40:00,1510303200
806,HKG,ORD,CX,2017-11-06 11:50:00,1509969000,2017-11-06 12:25:00,1509971100
8921,HKG,ORD,AA,2017-11-06 11:50:00,1509969000,2017-11-06 12:25:00,1509971100
896,HKG,ORD,UA,2017-11-06 11:10:00,1509966600,2017-11-06 11:40:00,1509968400
806,HKG,ORD,CX,2017-11-07 11:50:00,1510055400,2017-11-07 12:25:00,1510057500
8921,HKG,ORD,AA,2017-11-07 11:50:00,1510055400,2017-11-07 12:25:00,1510057500
896,HKG,ORD,UA,2017-11-07 11:10:00,1510053000,2017-11-07 11:40:00,1510054800
806,HKG,ORD,CX,2017-11-08 11:50:00,1510141800,2017-11-08 12:25:00,1510143900
8921,HKG,ORD,AA,2017-11-08 11:50:00,1510141800,2017-11-08 12:25:00,1510143900
896,HKG,ORD,UA,2017-11-08 11:10:00,1510139400,2017-11-08 11:40:00,1510141200
806,HKG,ORD,CX,2017-11-09 11:50:00,1510228200,2017-11-09 12:25:00,1510230300
8921,HKG,ORD,AA,2017-11-09 11:50:00,1510228200,2017-11-09 12:25:00,1510230300
896,HKG,ORD,UA,2017-11-09 11:10:00,1510225800,2017-11-09 11:40:00,1510227600
806,HKG,ORD,CX,2017-11-10 11:50:00,1510314600,2017-11-10 12:25:00,1510316700
8921,HKG,ORD,AA,2017-11-10 11:50:00,1510314600,2017-11-10 12:25:00,1510316700
896,HKG,ORD,UA,2017-11-10 11:10:00,1510312200,2017-11-10 11:40:00,1510314000
2248,AMS,IST,KK,2017-11-06 14:45:00,1509979500,2017-11-06 20:15:00,1509999300
1954,AMS,IST,TK,2017-11-06 18:15:00,1509992100,2017-11-06 23:45:00,1510011900
1952,AMS,IST,TK,2017-11-06 12:10:00,1509970200,2017-11-06 17:20:00,1509988800
6686,AMS,IST,AC,2017-11-06 12:10:00,1509970200,2017-11-06 17:20:00,1509988800
6927,AMS,IST,UA,2017-11-06 12:10:00,1509970200,2017-11-06 17:20:00,1509988800
1958,AMS,IST,TK,2017-11-06 14:40:00,1509979200,2017-11-06 20:05:00,1509998700
6928,AMS,IST,UA,2017-11-06 14:40:00,1509979200,2017-11-06 20:05:00,1509998700
1613,AMS,IST,KL,2017-11-06 11:30:00,1509967800,2017-11-06 16:55:00,1509987300
1613,AMS,IST,KQ,2017-11-06 11:30:00,1509967800,2017-11-06 16:55:00,1509987300
7600,AMS,IST,KK,2017-11-06 11:30:00,1509967800,2017-11-06 16:55:00,1509987300
1956,AMS,IST,TK,2017-11-06 22:30:00,1510007400,2017-11-07 03:50:00,1510026600
9622,AMS,IST,DL,2017-11-06 11:30:00,1509967800,2017-11-06 16:55:00,1509987300
2248,AMS,IST,KK,2017-11-07 14:45:00,1510065900,2017-11-07 20:15:00,1510085700
1954,AMS,IST,TK,2017-11-07 18:15:00,1510078500,2017-11-07 23:45:00,1510098300
1952,AMS,IST,TK,2017-11-07 12:10:00,1510056600,2017-11-07 17:20:00,1510075200
6927,AMS,IST,UA,2017-11-07 12:10:00,1510056600,2017-11-07 17:20:00,1510075200
1958,AMS,IST,TK,2017-11-07 14:40:00,1510065600,2017-11-07 20:05:00,1510085100
6928,AMS,IST,UA,2017-11-07 14:40:00,1510065600,2017-11-07 20:05:00,1510085100
9622,AMS,IST,DL,2017-11-07 11:30:00,1510054200,2017-11-07 16:55:00,1510073700
1613,AMS,IST,KL,2017-11-07 11:30:00,1510054200,2017-11-07 16:55:00,1510073700
1613,AMS,IST,KQ,2017-11-07 11:30:00,1510054200,2017-11-07 16:55:00,1510073700
7600,AMS,IST,KK,2017-11-07 11:30:00,1510054200,2017-11-07 16:55:00,1510073700
1956,AMS,IST,TK,2017-11-07 22:30:00,1510093800,2017-11-08 03:50:00,1510113000
2248,AMS,IST,KK,2017-11-08 14:45:00,1510152300,2017-11-08 20:15:00,1510172100
1954,AMS,IST,TK,2017-11-08 18:15:00,1510164900,2017-11-08 23:45:00,1510184700
1952,AMS,IST,TK,2017-11-08 12:10:00,1510143000,2017-11-08 17:20:00,1510161600
6927,AMS,IST,UA,2017-11-08 12:10:00,1510143000,2017-11-08 17:20:00,1510161600
9622,AMS,IST,DL,2017-11-08 11:30:00,1510140600,2017-11-08 16:55:00,1510160100
1613,AMS,IST,KL,2017-11-08 11:30:00,1510140600,2017-11-08 16:55:00,1510160100
1613,AMS,IST,KQ,2017-11-08 11:30:00,1510140600,2017-11-08 16:55:00,1510160100
7600,AMS,IST,KK,2017-11-08 11:30:00,1510140600,2017-11-08 16:55:00,1510160100
1956,AMS,IST,TK,2017-11-08 22:30:00,1510180200,2017-11-09 03:50:00,1510199400
1958,AMS,IST,TK,2017-11-08 14:40:00,1510152000,2017-11-08 20:05:00,1510171500
6928,AMS,IST,UA,2017-11-08 14:40:00,1510152000,2017-11-08 20:05:00,1510171500
1954,AMS,IST,TK,2017-11-09 18:15:00,1510251300,2017-11-09 23:45:00,1510271100
1952,AMS,IST,TK,2017-11-09 12:10:00,1510229400,2017-11-09 17:20:00,1510248000
6686,AMS,IST,AC,2017-11-09 12:10:00,1510229400,2017-11-09 17:20:00,1510248000
6927,AMS,IST,UA,2017-11-09 12:10:00,1510229400,2017-11-09 17:20:00,1510248000
1956,AMS,IST,TK,2017-11-09 22:30:00,1510266600,2017-11-10 03:50:00,1510285800
1958,AMS,IST,TK,2017-11-09 14:40:00,1510238400,2017-11-09 20:05:00,1510257900
6928,AMS,IST,UA,2017-11-09 14:40:00,1510238400,2017-11-09 20:05:00,1510257900
2248,AMS,IST,KK,2017-11-09 14:45:00,1510238700,2017-11-09 20:15:00,1510258500
1613,AMS,IST,KL,2017-11-09 11:40:00,1510227600,2017-11-09 16:55:00,1510246500
1613,AMS,IST,KQ,2017-11-09 11:40:00,1510227600,2017-11-09 16:55:00,1510246500
9622,AMS,IST,DL,2017-11-09 11:40:00,1510227600,2017-11-09 16:55:00,1510246500
1954,AMS,IST,TK,2017-11-10 18:15:00,1510337700,2017-11-10 23:45:00,1510357500
1952,AMS,IST,TK,2017-11-10 12:10:00,1510315800,2017-11-10 17:20:00,1510334400
6927,AMS,IST,UA,2017-11-10 12:10:00,1510315800,2017-11-10 17:20:00,1510334400
1613,AMS,IST,KL,2017-11-10 11:30:00,1510313400,2017-11-10 16:55:00,1510332900
1613,AMS,IST,KQ,2017-11-10 11:30:00,1510313400,2017-11-10 16:55:00,1510332900
7600,AMS,IST,KK,2017-11-10 11:30:00,1510313400,2017-11-10 16:55:00,1510332900
1956,AMS,IST,TK,2017-11-10 22:30:00,1510353000,2017-11-11 03:50:00,1510372200
9622,AMS,IST,DL,2017-11-10 11:30:00,1510313400,2017-11-10 16:55:00,1510332900
1958,AMS,IST,TK,2017-11-10 14:40:00,1510324800,2017-11-10 20:05:00,1510344300
6928,AMS,IST,UA,2017-11-10 14:40:00,1510324800,2017-11-10 20:05:00,1510344300
2248,AMS,IST,KK,2017-11-10 14:45:00,1510325100,2017-11-10 20:15:00,1510344900
682,CDG,ATL,AF,2017-11-06 10:40:00,1509964800,2017-11-06 14:35:00,1509978900
4784,CDG,ATL,9W,2017-11-06 10:40:00,1509964800,2017-11-06 14:35:00,1509978900
8504,CDG,ATL,DL,2017-11-06 10:40:00,1509964800,2017-11-06 14:35:00,1509978900
2628,CDG,ATL,AZ,2017-11-06 10:40:00,1509964800,2017-11-06 14:35:00,1509978900
2227,CDG,ATL,KL,2017-11-06 10:40:00,1509964800,2017-11-06 14:35:00,1509978900
