flight_number,departure_airport,arrival_airport,airline_code,departure_time,departure_timestamp,arrival_time,arrival_timestamp
3628,CDG,BRU,SN,2017-11-07 07:25:00,1510039500,2017-11-07 08:25:00,1510043100
2287,BRU,MUC,LH,2017-11-10 13:05:00,1510319100,2017-11-10 14:20:00,1510323600
1681,LHR,CDG,AF,2017-11-08 09:40:00,1510134000,2017-11-08 12:00:00,1510142400
5034,ICN,PVG,MU,2017-11-07 16:20:00,1510071600,2017-11-07 17:30:00,1510075800
2230,MUC,CDG,LH,2017-11-08 13:25:00,1510147500,2017-11-08 15:00:00,1510153200
9929,AMS,LHR,MF,2017-11-08 15:45:00,1510155900,2017-11-08 16:05:00,1510157100
8510,PVG,HKG,HU,2017-11-10 07:25:00,1510298700,2017-11-10 09:45:00,1510307100
1607,LHR,FRA,A3,2017-11-10 07:30:00,1510299000,2017-11-10 10:05:00,1510308300
107,CAN,SIN,TR,2017-11-07 03:45:00,1510026300,2017-11-07 08:30:00,1510043400
4745,LHR,SIN,IB,2017-11-07 21:45:00,1510091100,2017-11-08 18:30:00,1510165800
2654,YYZ,MIA,AA,2017-11-07 17:50:00,1510077000,2017-11-07 21:23:00,1510089780
8559,PVG,ICN,9C,2017-11-07 12:45:00,1510058700,2017-11-07 15:55:00,1510070100
919,LHR,FRA,LH,2017-11-10 19:30:00,1510342200,2017-11-10 22:05:00,1510351500
4141,ATL,JFK,AM,2017-11-10 10:33:00,1510309980,2017-11-10 12:50:00,1510318200
2288,MUC,BRU,LH,2017-11-09 14:55:00,1510239300,2017-11-09 16:20:00,1510244400
8736,CAN,CTU,3U,2017-11-09 22:40:00,1510267200,2017-11-10 01:30:00,1510277400
113,ICN,HKG,LJ,2017-11-10 09:25:00,1510305900,2017-11-10 12:20:00,1510316400
9474,AMS,MAN,GA,2017-11-06 09:45:00,1509961500,2017-11-06 10:05:00,1509962700
3308,ORD,YYZ,EY,2017-11-07 11:50:00,1510055400,2017-11-07 14:28:00,1510064880
7076,MAD,LHR,LA,2017-11-10 14:55:00,1510325700,2017-11-10 16:20:00,1510330800
7664,ORD,MIA,JL,2017-11-10 11:55:00,1510314900,2017-11-10 15:57:00,1510329420
3727,BRU,MAD,SN,2017-11-09 14:40:00,1510238400,2017-11-09 16:55:00,1510246500
9542,AMS,CDG,GA,2017-11-10 14:50:00,1510325400,2017-11-10 16:05:00,1510329900
7515,JFK,LAX,JL,2017-11-08 06:00:00,1510120800,2017-11-08 09:53:00,1510134780
7876,MAN,AMS,CZ,2017-11-07 05:55:00,1510034100,2017-11-07 08:15:00,1510042500
8048,LAX,ATL,AS,2017-11-06 15:43:00,1509982980,2017-11-06 22:58:00,1510009080
8008,LHR,DXB,QF,2017-11-10 09:10:00,1510305000,2017-11-10 20:00:00,1510344000
1206,LAX,MIA,TN,2017-11-09 12:35:00,1510230900,2017-11-09 20:33:00,1510259580
7447,ATL,ORD,LH,2017-11-08 17:20:00,1510161600,2017-11-08 18:34:00,1510166040
5734,LAX,DFW,DL,2017-11-08 12:45:00,1510145100,2017-11-08 18:04:00,1510164240
1440,CDG,AMS,AF,2017-11-10 17:55:00,1510336500,2017-11-10 19:15:00,1510341300
1428,FRA,BRU,A3,2017-11-06 11:25:00,1509967500,2017-11-06 12:25:00,1509971100
7618,PEK,LAX,UA,2017-11-07 15:00:00,1510066800,2017-11-07 11:00:00,1510052400
7225,DEN,LAX,CA,2017-11-07 19:39:00,1510083540,2017-11-07 21:15:00,1510089300
602,LAX,AMS,KL,2017-11-06 13:50:00,1509976200,2017-11-07 09:05:00,1510045500
1818,BCN,MUC,VY,2017-11-07 17:40:00,1510076400,2017-11-07 19:55:00,1510084500
4217,DFW,LAX,GF,2017-11-07 16:30:00,1510072200,2017-11-07 17:59:00,1510077540
1813,BCN,MUC,LH,2017-11-07 15:45:00,1510069500,2017-11-07 17:45:00,1510076700
726,HKG,PVG,FM,2017-11-08 07:40:00,1510126800,2017-11-08 10:10:00,1510135800
586,LAX,PVG,MU,2017-11-08 11:30:00,1510140600,2017-11-09 17:50:00,1510249800
6916,IST,LHR,UA,2017-11-09 19:50:00,1510257000,2017-11-09 21:00:00,1510261200
92,JFK,MAD,UX,2017-11-08 22:05:00,1510178700,2017-11-09 11:20:00,1510226400
6735,DFW,MIA,AS,2017-11-08 06:25:00,1510122300,2017-11-08 10:07:00,1510135620
6826,AMS,CDG,9W,2017-11-08 20:30:00,1510173000,2017-11-08 21:45:00,1510177500
3194,MAD,MUC,IB,2017-11-10 19:55:00,1510343700,2017-11-10 22:35:00,1510353300
1916,ATL,DEN,DL,2017-11-08 11:17:00,1510139820,2017-11-08 12:39:00,1510144740
1546,LHR,ORD,BA,2017-11-08 17:05:00,1510160700,2017-11-08 20:00:00,1510171200
9612,LAX,JFK,CI,2017-11-08 15:40:00,1510155600,2017-11-08 23:55:00,1510185300
2300,MUC,AMS,LH,2017-11-07 06:40:00,1510036800,2017-11-07 08:15:00,1510042500
3470,DEN,DFW,EY,2017-11-07 14:35:00,1510065300,2017-11-07 17:34:00,1510076040
1638,MUC,IST,TK,2017-11-10 07:15:00,1510298100,2017-11-10 12:05:00,1510315500
128,JFK,MAN,VS,2017-11-07 19:30:00,1510083000,2017-11-08 07:00:00,1510124400
9528,JFK,CDG,RO,2017-11-08 22:55:00,1510181700,2017-11-09 12:00:00,1510228800
1074,MAN,AMS,KL,2017-11-10 09:05:00,1510304700,2017-11-10 11:30:00,1510313400
9304,LHR,AMS,MF,2017-11-10 10:00:00,1510308000,2017-11-10 12:25:00,1510316700
7521,DEN,ORD,LH,2017-11-06 15:11:00,1509981060,2017-11-06 18:35:00,1509993300
6514,BCN,FRA,AV,2017-11-07 18:55:00,1510080900,2017-11-07 21:05:00,1510088700
7523,ORD,LAX,JL,2017-11-09 07:20:00,1510212000,2017-11-09 10:18:00,1510222680
135,LHR,LAX,AA,2017-11-06 13:10:00,1509973800,2017-11-06 16:45:00,1509986700
6160,LHR,MIA,AA,2017-11-06 09:15:00,1509959700,2017-11-06 14:05:00,1509977100
219,LHR,DEN,BA,2017-11-09 11:25:00,1510226700,2017-11-09 14:20:00,1510237200
5439,JFK,CDG,QR,2017-11-06 17:15:00,1509988500,2017-11-07 06:30:00,1510036200
8412,YYZ,LHR,UA,2017-11-10 23:55:00,1510358100,2017-11-11 11:50:00,1510401000
4155,BKK,SIN,LX,2017-11-10 12:15:00,1510316100,2017-11-10 15:45:00,1510328700
9800,FCO,MIA,AF,2017-11-08 10:40:00,1510137600,2017-11-08 16:05:00,1510157100
8641,AMS,CDG,UU,2017-11-08 13:50:00,1510149000,2017-11-08 15:10:00,1510153800
5920,DFW,ORD,AC,2017-11-07 14:25:00,1510064700,2017-11-07 16:50:00,1510073400
169,ATL,DEN,WN,2017-11-08 19:00:00,1510167600,2017-11-08 20:25:00,1510172700
8893,LHR,DFW,EI,2017-11-09 10:30:00,1510223400,2017-11-09 14:45:00,1510238700
3376,DEN,JFK,AZ,2017-11-09 23:59:00,1510271940,2017-11-10 05:49:00,1510292940
2342,CDG,JFK,KL,2017-11-08 15:35:00,1510155300,2017-11-08 18:20:00,1510165200
9674,LAX,ORD,NZ,2017-11-07 15:45:00,1510069500,2017-11-07 21:39:00,1510090740
509,PVG,ICN,CZ,2017-11-06 17:30:00,1509989400,2017-11-06 20:45:00,1510001100
2199,ATL,CDG,KL,2017-11-06 17:25:00,1509989100,2017-11-07 07:40:00,1510040400
6508,DEN,LAX,BA,2017-11-07 14:20:00,1510064400,2017-11-07 15:56:00,1510070160
5234,MIA,ATL,VS,2017-11-07 15:40:00,1510069200,2017-11-07 17:40:00,1510076400
5598,BRU,LHR,LH,2017-11-09 21:10:00,1510261800,2017-11-09 21:20:00,1510262400
5560,SIN,LHR,VA,2017-11-08 09:10:00,1510132200,2017-11-08 15:20:00,1510154400
9652,LHR,AMS,MF,2017-11-10 06:30:00,1510295400,2017-11-10 09:00:00,1510304400
1223,AMS,CDG,KL,2017-11-10 06:50:00,1510296600,2017-11-10 08:10:00,1510301400
6901,IST,FRA,UA,2017-11-10 15:45:00,1510328700,2017-11-10 17:05:00,1510333500
417,ICN,HKG,CX,2017-11-06 10:10:00,1509963000,2017-11-06 13:15:00,1509974100
2122,PVG,CDG,KL,2017-11-10 11:00:00,1510311600,2017-11-10 16:45:00,1510332300
2377,JFK,CDG,KL,2017-11-09 21:30:00,1510263000,2017-11-10 10:50:00,1510311000
1018,LHR,AMS,KL,2017-11-09 16:25:00,1510244700,2017-11-09 18:35:00,1510252500
8851,LHR,MUC,UA,2017-11-09 08:45:00,1510217100,2017-11-09 11:30:00,1510227000
64,ATL,FCO,DL,2017-11-06 18:00:00,1509991200,2017-11-07 09:40:00,1510047600
6094,LHR,BRU,BM,2017-11-06 11:05:00,1509966300,2017-11-06 13:10:00,1509973800
8512,YYZ,MIA,UA,2017-11-09 16:55:00,1510246500,2017-11-09 20:12:00,1510258320
9473,MIA,JFK,MH,2017-11-06 19:30:00,1509996600,2017-11-06 22:28:00,1510007280
8400,CDG,AMS,DL,2017-11-10 07:10:00,1510297800,2017-11-10 08:35:00,1510302900
6619,CTU,PEK,AC,2017-11-10 20:40:00,1510346400,2017-11-10 23:15:00,1510355700
3431,MAD,CDG,UX,2017-11-08 06:40:00,1510123200,2017-11-08 08:55:00,1510131300
5647,DEN,ATL,AM,2017-11-06 06:10:00,1509948600,2017-11-06 11:02:00,1509966120
407,FRA,FCO,AZ,2017-11-07 18:35:00,1510079700,2017-11-07 20:30:00,1510086600
8551,AMS,BRU,9W,2017-11-07 06:50:00,1510037400,2017-11-07 07:35:00,1510040100
4749,ORD,ATL,AS,2017-11-10 21:55:00,1510350900,2017-11-11 00:57:00,1510361820
4034,JFK,DFW,DL,2017-11-10 18:25:00,1510338300,2017-11-10 21:44:00,1510350240
4305,CTU,CAN,CA,2017-11-10 07:30:00,1510299000,2017-11-10 09:55:00,1510307700
207,MIA,DFW,AA,2017-11-06 18:15:00,1509992100,2017-11-06 20:35:00,1510000500
7010,BCN,MAD,VY,2017-11-06 07:00:00,1509951600,2017-11-06 08:20:00,1509956400
9791,SIN,MUC,LH,2017-11-09 00:25:00,1510187100,2017-11-09 06:30:00,1510209000
15,LHR,SIN,BA,2017-11-08 21:45:00,1510177500,2017-11-09 18:30:00,1510252200
7659,BCN,FRA,TG,2017-11-08 16:50:00,1510159800,2017-11-08 19:00:00,1510167600
682,CDG,ATL,AF,2017-11-06 10:40:00,1509964800,2017-11-06 14:35:00,1509978900
486,LHR,BCN,BA,2017-11-09 16:30:00,1510245000,2017-11-09 19:40:00,1510256400
432,FRA,CTU,CA,2017-11-07 13:45:00,1510062300,2017-11-08 06:40:00,1510123200
2956,ATL,DEN,DL,2017-11-06 13:05:00,1509973500,2017-11-06 14:27:00,1509978420
8,CDG,JFK,AF,2017-11-07 18:10:00,1510078200,2017-11-07 20:50:00,1510087800
6184,MAN,BRU,BM,2017-11-09 06:15:00,1510208100,2017-11-09 08:35:00,1510216500
372,DXB,BKK,EK,2017-11-06 09:30:00,1509960600,2017-11-06 18:40:00,1509993600
6328,ORD,DFW,OZ,2017-11-06 08:55:00,1509958500,2017-11-06 11:35:00,1509968100
8250,ATL,ORD,9W,2017-11-06 15:51:00,1509983460,2017-11-06 17:04:00,1509987840
6738,LAX,ICN,TG,2017-11-08 11:00:00,1510138800,2017-11-09 17:30:00,1510248600
5134,BCN,BRU,NH,2017-11-06 16:15:00,1509984900,2017-11-06 18:20:00,1509992400
5849,JFK,MAN,DE,2017-11-06 21:30:00,1510003800,2017-11-07 08:55:00,1510044900
3426,LAX,FCO,KL,2017-11-10 16:10:00,1510330200,2017-11-11 13:10:00,1510405800
1402,FRA,AMS,A3,2017-11-08 12:30:00,1510144200,2017-11-08 13:40:00,1510148400
2259,ATL,ORD,AF,2017-11-07 14:36:00,1510065360,2017-11-07 15:45:00,1510069500
5645,DEN,ATL,AM,2017-11-06 13:19:00,1509974340,2017-11-06 18:12:00,1509991920
6353,ATL,MIA,4M,2017-11-06 16:40:00,1509986400,2017-11-06 18:40:00,1509993600
3103,ATL,JFK,AZ,2017-11-08 19:08:00,1510168080,2017-11-08 21:29:00,1510176540
5315,CDG,ORD,QR,2017-11-09 12:15:00,1510229700,2017-11-09 14:30:00,1510237800
3156,FCO,CDG,VN,2017-11-09 08:00:00,1510214400,2017-11-09 10:10:00,1510222200
123,DXB,IST,EK,2017-11-07 10:45:00,1510051500,2017-11-07 14:50:00,1510066200
8664,CDG,FCO,DL,2017-11-08 07:15:00,1510125300,2017-11-08 09:25:00,1510133100
4348,DEN,ORD,LO,2017-11-06 13:58:00,1509976680,2017-11-06 17:22:00,1509988920
5662,BRU,MAD,LH,2017-11-08 14:40:00,1510152000,2017-11-08 16:55:00,1510160100
387,BCN,SIN,SQ,2017-11-06 11:55:00,1509969300,2017-11-07 07:35:00,1510040100
1833,MAN,AMS,U2,2017-11-10 14:25:00,1510323900,2017-11-10 16:45:00,1510332300
131,PEK,ICN,CA,2017-11-10 11:05:00,1510311900,2017-11-10 14:10:00,1510323000
6061,ORD,DEN,EI,2017-11-07 17:40:00,1510076400,2017-11-07 19:25:00,1510082700
8703,AMS,MUC,9W,2017-11-10 12:10:00,1510315800,2017-11-10 13:35:00,1510320900
3297,LAX,MIA,QF,2017-11-10 12:35:00,1510317300,2017-11-10 20:33:00,1510345980
8693,AMS,MAN,9W,2017-11-06 16:20:00,1509985200,2017-11-06 16:35:00,1509986100
6133,HKG,BKK,AC,2017-11-09 20:45:00,1510260300,2017-11-09 22:30:00,1510266600
1074,MAN,AMS,KQ,2017-11-09 09:05:00,1510218300,2017-11-09 11:30:00,1510227000
9413,LHR,CDG,MK,2017-11-10 06:40:00,1510296000,2017-11-10 09:00:00,1510304400
8683,AMS,MAD,9W,2017-11-10 20:45:00,1510346700,2017-11-10 23:25:00,1510356300
8732,DEN,ORD,SK,2017-11-10 12:55:00,1510318500,2017-11-10 16:21:00,1510330860
3732,MAD,BRU,SN,2017-11-10 06:25:00,1510295100,2017-11-10 08:45:00,1510303500
6084,CDG,ATL,KL,2017-11-07 09:10:00,1510045800,2017-11-07 13:09:00,1510060140
1528,LHR,MIA,BA,2017-11-08 11:05:00,1510139100,2017-11-08 16:05:00,1510157100
29,DXB,LHR,EK,2017-11-09 09:40:00,1510220400,2017-11-09 13:50:00,1510235400
572,DFW,ORD,UA,2017-11-07 19:30:00,1510083000,2017-11-07 21:46:00,1510091160
925,ICN,AMS,KE,2017-11-07 14:30:00,1510065000,2017-11-07 18:40:00,1510080000
2478,MUC,LHR,LH,2017-11-08 16:00:00,1510156800,2017-11-08 17:05:00,1510160700
6136,LHR,FRA,NH,2017-11-10 16:30:00,1510331400,2017-11-10 19:05:00,1510340700
9213,MUC,FRA,AC,2017-11-06 11:00:00,1509966000,2017-11-06 12:10:00,1509970200
6214,LHR,JFK,AA,2017-11-08 11:20:00,1510140000,2017-11-08 14:20:00,1510150800
3213,DEN,DFW,QF,2017-11-08 10:57:00,1510138620,2017-11-08 14:02:00,1510149720
2885,CDG,FCO,EY,2017-11-07 18:00:00,1510077600,2017-11-07 20:05:00,1510085100
6009,FRA,MAD,CA,2017-11-08 20:40:00,1510173600,2017-11-08 23:10:00,1510182600
1040,FCO,MAD,UX,2017-11-08 10:30:00,1510137000,2017-11-08 13:10:00,1510146600
2232,MIA,LAX,JJ,2017-11-07 08:40:00,1510044000,2017-11-07 11:46:00,1510055160
5648,DEN,DFW,BA,2017-11-09 12:48:00,1510231680,2017-11-09 15:47:00,1510242420
5089,IST,CDG,AF,2017-11-07 11:50:00,1510055400,2017-11-07 13:40:00,1510062000
9372,AMS,MUC,GA,2017-11-06 12:10:00,1509970200,2017-11-06 13:35:00,1509975300
5719,ATL,ORD,AF,2017-11-08 16:54:00,1510160040,2017-11-08 18:04:00,1510164240
7377,MUC,MAN,OS,2017-11-10 22:15:00,1510352100,2017-11-10 23:20:00,1510356000
1354,LAX,ATL,DL,2017-11-06 22:30:00,1510007400,2017-11-07 05:43:00,1510033380
2885,CDG,FCO,EY,2017-11-10 18:00:00,1510336800,2017-11-10 20:05:00,1510344300
7801,MAN,AMS,MK,2017-11-09 09:05:00,1510218300,2017-11-09 11:30:00,1510227000
8721,BRU,MAD,AA,2017-11-07 12:00:00,1510056000,2017-11-07 14:25:00,1510064700
8695,MAN,AMS,9W,2017-11-10 05:55:00,1510293300,2017-11-10 08:15:00,1510301700
965,PEK,FRA,CA,2017-11-09 02:20:00,1510194000,2017-11-09 05:30:00,1510205400
1681,LHR,CDG,AF,2017-11-10 09:40:00,1510306800,2017-11-10 12:00:00,1510315200
3546,PVG,CAN,CZ,2017-11-06 22:05:00,1510005900,2017-11-07 00:50:00,1510015800
1387,MAN,LHR,BA,2017-11-09 09:05:00,1510218300,2017-11-09 10:20:00,1510222800
6512,BCN,MUC,AV,2017-11-10 15:45:00,1510328700,2017-11-10 17:45:00,1510335900
8241,DFW,ORD,AS,2017-11-09 05:15:00,1510204500,2017-11-09 07:40:00,1510213200
896,HKG,PVG,KA,2017-11-06 16:00:00,1509984000,2017-11-06 18:35:00,1509993300
5771,LHR,CDG,HM,2017-11-06 17:35:00,1509989700,2017-11-06 19:50:00,1509997800
7611,MAD,AMS,MK,2017-11-06 10:55:00,1509965700,2017-11-06 13:35:00,1509975300
8328,LAX,YYZ,UA,2017-11-06 11:55:00,1509969300,2017-11-06 19:26:00,1509996360
2939,BCN,BRU,FR,2017-11-08 20:15:00,1510172100,2017-11-08 22:30:00,1510180200
4414,MIA,DFW,QF,2017-11-08 15:40:00,1510155600,2017-11-08 17:58:00,1510163880
7879,LHR,AMS,CZ,2017-11-10 16:25:00,1510331100,2017-11-10 18:35:00,1510338900
3435,MAD,CDG,UX,2017-11-10 10:00:00,1510308000,2017-11-10 12:10:00,1510315800
4427,ORD,MIA,BA,2017-11-07 20:30:00,1510086600,2017-11-08 00:32:00,1510101120
4270,ORD,DFW,IB,2017-11-07 19:05:00,1510081500,2017-11-07 21:40:00,1510090800
930,BKK,CDG,TG,2017-11-10 00:05:00,1510272300,2017-11-10 06:50:00,1510296600
9318,FRA,FCO,JU,2017-11-06 11:45:00,1509968700,2017-11-06 13:45:00,1509975900
5416,CTU,PVG,MU,2017-11-06 16:55:00,1509987300,2017-11-06 20:00:00,1509998400
5882,JFK,ORD,AZ,2017-11-09 19:28:00,1510255680,2017-11-09 21:24:00,1510262640
8917,LHR,AMS,9W,2017-11-10 06:30:00,1510295400,2017-11-10 09:00:00,1510304400
7,ICN,SIN,SQ,2017-11-07 00:25:00,1510014300,2017-11-07 06:00:00,1510034400
791,YYZ,LAX,AC,2017-11-07 08:15:00,1510042500,2017-11-07 10:41:00,1510051260
7849,LHR,ORD,OS,2017-11-10 12:05:00,1510315500,2017-11-10 15:20:00,1510327200
8582,MAD,LHR,JJ,2017-11-06 15:45:00,1509983100,2017-11-06 17:05:00,1509987900
4614,JFK,LHR,IB,2017-11-07 18:50:00,1510080600,2017-11-08 06:55:00,1510124100
988,LAX,PEK,CA,2017-11-09 13:20:00,1510233600,2017-11-10 18:10:00,1510337400
3186,MAD,MAN,FR,2017-11-07 21:30:00,1510090200,2017-11-07 23:10:00,1510096200
7077,CDG,FRA,CZ,2017-11-08 07:25:00,1510125900,2017-11-08 08:55:00,1510131300
8965,CTU,PVG,3U,2017-11-09 16:00:00,1510243200,2017-11-09 18:40:00,1510252800
4116,PEK,BRU,SN,2017-11-09 01:45:00,1510191900,2017-11-09 05:45:00,1510206300
1634,DFW,LAX,DL,2017-11-10 15:25:00,1510327500,2017-11-10 16:50:00,1510332600
5735,HKG,SIN,OM,2017-11-09 16:10:00,1510243800,2017-11-09 20:05:00,1510257900
8576,MAD,CDG,JJ,2017-11-08 17:50:00,1510163400,2017-11-08 19:55:00,1510170900
2049,LAX,DEN,UA,2017-11-09 09:11:00,1510218660,2017-11-09 12:38:00,1510231080
4557,BKK,HKG,PG,2017-11-08 17:40:00,1510162800,2017-11-08 21:25:00,1510176300
1916,ATL,DEN,DL,2017-11-07 11:17:00,1510053420,2017-11-07 12:39:00,1510058340
4371,ATL,LAX,QF,2017-11-09 16:00:00,1510243200,2017-11-09 18:17:00,1510251420
101,MUC,FRA,LH,2017-11-06 10:00:00,1509962400,2017-11-06 11:10:00,1509966600
8716,HKG,PVG,9C,2017-11-07 17:50:00,1510077000,2017-11-07 20:45:00,1510087500
9249,BCN,AMS,GA,2017-11-10 11:10:00,1510312200,2017-11-10 13:35:00,1510320900
2336,DFW,MIA,AA,2017-11-09 06:25:00,1510208700,2017-11-09 10:07:00,1510222020
5516,AMS,LHR,G3,2017-11-08 13:25:00,1510147500,2017-11-08 13:50:00,1510149000
8889,CDG,AMS,9W,2017-11-08 09:35:00,1510133700,2017-11-08 11:00:00,1510138800
6410,DFW,LAX,VA,2017-11-10 18:34:00,1510338840,2017-11-10 20:10:00,1510344600
8019,MIA,ORD,AS,2017-11-06 08:35:00,1509957300,2017-11-06 10:53:00,1509965580
7212,LAX,PVG,CA,2017-11-09 12:30:00,1510230600,2017-11-10 18:35:00,1510338900
3697,FRA,MAD,SK,2017-11-10 10:05:00,1510308300,2017-11-10 12:35:00,1510317300
9539,CDG,AMS,GA,2017-11-07 14:40:00,1510065600,2017-11-07 15:55:00,1510070100
9732,BCN,AMS,MF,2017-11-08 13:10:00,1510146600,2017-11-08 15:35:00,1510155300
32,LHR,DXB,EK,2017-11-06 19:00:00,1509994800,2017-11-07 05:50:00,1510033800
9642,AMS,LHR,DL,2017-11-06 10:20:00,1509963600,2017-11-06 10:45:00,1509965100
1596,LAX,DEN,AA,2017-11-10 15:35:00,1510328100,2017-11-10 18:56:00,1510340160
3382,FRA,BCN,SK,2017-11-10 10:00:00,1510308000,2017-11-10 12:00:00,1510315200
8234,CDG,AMS,AF,2017-11-09 14:40:00,1510238400,2017-11-09 15:55:00,1510242900
586,LAX,PVG,MU,2017-11-07 11:30:00,1510054200,2017-11-08 17:50:00,1510163400
1020,LHR,AMS,KQ,2017-11-08 15:45:00,1510155900,2017-11-08 18:00:00,1510164000
2449,YYZ,MIA,AA,2017-11-09 06:25:00,1510208700,2017-11-09 10:07:00,1510222020
114,FRA,MUC,LH,2017-11-08 17:15:00,1510161300,2017-11-08 18:10:00,1510164600
2419,MAN,FRA,FR,2017-11-06 15:15:00,1509981300,2017-11-06 18:05:00,1509991500
3741,CDG,MAD,IB,2017-11-06 20:40:00,1510000800,2017-11-06 22:50:00,1510008600
4791,YYZ,LAX,NZ,2017-11-06 08:15:00,1509956100,2017-11-06 10:41:00,1509964860
4028,MIA,LHR,AY,2017-11-10 21:00:00,1510347600,2017-11-11 10:30:00,1510396200
4846,SIN,HKG,S7,2017-11-06 10:00:00,1509962400,2017-11-06 14:05:00,1509977100
4727,JFK,LAX,VS,2017-11-07 15:30:00,1510068600,2017-11-07 18:55:00,1510080900
3577,JFK,CDG,AF,2017-11-06 18:00:00,1509991200,2017-11-07 07:25:00,1510039500
6267,SIN,IST,SQ,2017-11-07 00:05:00,1510013100,2017-11-07 06:25:00,1510035900
7809,PEK,CAN,HU,2017-11-09 17:35:00,1510248900,2017-11-09 21:00:00,1510261200
1612,ORD,ATL,DL,2017-11-08 14:50:00,1510152600,2017-11-08 17:53:00,1510163580
6055,FRA,CDG,AM,2017-11-06 19:55:00,1509998100,2017-11-06 21:35:00,1510004100
3805,CAN,PEK,HA,2017-11-10 19:30:00,1510342200,2017-11-10 22:35:00,1510353300
1322,HKG,SIN,ET,2017-11-10 18:50:00,1510339800,2017-11-10 22:50:00,1510354200
4923,CDG,LHR,9W,2017-11-09 16:15:00,1510244100,2017-11-09 16:35:00,1510245300
4043,LHR,SIN,LO,2017-11-10 20:35:00,1510346100,2017-11-11 17:30:00,1510421400
924,BKK,MUC,TG,2017-11-08 00:50:00,1510102200,2017-11-08 06:45:00,1510123500
1580,CDG,LHR,AF,2017-11-08 10:05:00,1510135500,2017-11-08 10:35:00,1510137300
6986,ORD,ATL,KE,2017-11-07 14:50:00,1510066200,2017-11-07 17:53:00,1510077180
8530,FRA,CDG,G3,2017-11-06 06:55:00,1509951300,2017-11-06 08:20:00,1509956400
5613,YYZ,ORD,BA,2017-11-07 15:13:00,1510067580,2017-11-07 16:09:00,1510070940
1006,PVG,JFK,DL,2017-11-10 11:30:00,1510313400,2017-11-10 13:25:00,1510320300
7079,ATL,JFK,KE,2017-11-07 15:04:00,1510067040,2017-11-07 17:25:00,1510075500
9163,FRA,AMS,UA,2017-11-07 12:30:00,1510057800,2017-11-07 13:40:00,1510062000
7261,BRU,MAD,EY,2017-11-07 09:30:00,1510047000,2017-11-07 11:50:00,1510055400
8225,LHR,YYZ,OS,2017-11-08 12:00:00,1510142400,2017-11-08 14:50:00,1510152600
5952,ORD,YYZ,UA,2017-11-10 10:40:00,1510310400,2017-11-10 13:16:00,1510319760
405,SIN,DXB,EK,2017-11-09 01:20:00,1510190400,2017-11-09 04:50:00,1510203000
8070,LAX,LHR,LY,2017-11-10 19:00:00,1510340400,2017-11-11 13:30:00,1510407000
472,LHR,BCN,BA,2017-11-07 06:15:00,1510035300,2017-11-07 09:20:00,1510046400
109,MAD,ATL,DL,2017-11-08 10:15:00,1510136100,2017-11-08 14:17:00,1510150620
6968,AMS,MAD,JL,2017-11-06 08:00:00,1509955200,2017-11-06 10:40:00,1509964800
831,PVG,HKG,KA,2017-11-07 08:40:00,1510044000,2017-11-07 11:35:00,1510054500
9371,MIA,LAX,MH,2017-11-06 19:40:00,1509997200,2017-11-06 22:54:00,1510008840
5903,PEK,HKG,CX,2017-11-09 19:30:00,1510255800,2017-11-09 23:10:00,1510269000
5554,BCN,LGW,IB,2017-11-10 09:35:00,1510306500,2017-11-10 10:55:00,1510311300
7557,PEK,CTU,UA,2017-11-08 19:00:00,1510167600,2017-11-08 22:15:00,1510179300
8426,DEN,YYZ,UA,2017-11-08 18:45:00,1510166700,2017-11-08 23:43:00,1510184580
6060,DEN,ORD,EI,2017-11-06 15:11:00,1509981060,2017-11-06 18:35:00,1509993300
5829,ICN,HKG,QR,2017-11-10 13:55:00,1510322100,2017-11-10 17:00:00,1510333200
5818,LHR,LAX,9W,2017-11-06 10:10:00,1509963000,2017-11-06 13:25:00,1509974700
4164,DXB,DME,S7,2017-11-06 10:00:00,1509962400,2017-11-06 14:20:00,1509978000
1103,JFK,LAX,TN,2017-11-07 12:00:00,1510056000,2017-11-07 15:28:00,1510068480
607,ICN,HKG,KE,2017-11-10 20:00:00,1510344000,2017-11-10 22:55:00,1510354500
9556,AMS,FRA,DL,2017-11-08 09:50:00,1510134600,2017-11-08 11:05:00,1510139100
2448,MIA,DFW,AA,2017-11-07 19:25:00,1510082700,2017-11-07 21:43:00,1510090980
3102,JFK,LAX,EY,2017-11-09 12:00:00,1510228800,2017-11-09 15:28:00,1510241280
8745,ORD,ATL,AF,2017-11-07 12:35:00,1510058100,2017-11-07 15:42:00,1510069320
7265,ATL,JFK,KE,2017-11-07 13:40:00,1510062000,2017-11-07 15:58:00,1510070280
1823,MUC,CDG,AF,2017-11-08 18:10:00,1510164600,2017-11-08 19:50:00,1510170600
5712,LAX,DEN,AC,2017-11-07 10:43:00,1510051380,2017-11-07 14:05:00,1510063500
4565,ORD,ATL,VS,2017-11-10 16:25:00,1510331100,2017-11-10 19:28:00,1510342080
252,LHR,HKG,CX,2017-11-07 11:20:00,1510053600,2017-11-08 07:00:00,1510124400
9688,ORD,LAX,NZ,2017-11-07 17:30:00,1510075800,2017-11-07 20:01:00,1510084860
3104,CDG,LHR,VN,2017-11-10 20:55:00,1510347300,2017-11-10 21:10:00,1510348200
404,DXB,SIN,EK,2017-11-06 09:20:00,1509960000,2017-11-06 20:55:00,1510001700
